minute,result,X,Y,xG,player,h_a,situation,season,shotType,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
55,BlockedShot,0.919000015,0.454000015,0.103952996,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,Trent Alexander-Arnold,None
59,MissedShots,0.81,0.419000015,0.021534599,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,Sadio Man√,Chipped
66,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2021,LeftFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,,Standard
71,BlockedShot,0.860999985,0.31,0.052654199,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,Sadio Man√,Pass
24,Goal,0.899000015,0.420999985,0.349601001,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Newcastle United,3,1,2021-12-16 20:00:00,,Rebound
34,MissedShots,0.899000015,0.404000015,0.404296994,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Newcastle United,3,1,2021-12-16 20:00:00,Alex Oxlade-Chamberlain,Chipped
58,MissedShots,0.799000015,0.464000015,0.0294606,Mohamed Salah,h,FromCorner,2021,LeftFoot,Liverpool,Newcastle United,3,1,2021-12-16 20:00:00,,None
72,BlockedShot,0.89,0.33,0.081148297,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Newcastle United,3,1,2021-12-16 20:00:00,Joel Matip,Pass
40,BlockedShot,0.878000031,0.297999992,0.0407096,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Tottenham,Liverpool,2,2,2021-12-19 16:30:00,Naby Keita,Pass
58,BlockedShot,0.815,0.492999992,0.057693198,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Tottenham,Liverpool,2,2,2021-12-19 16:30:00,,BallTouch
15,MissedShots,0.961999969,0.480999985,0.640766978,Mohamed Salah,a,SetPiece,2021,RightFoot,Leicester,Liverpool,1,0,2021-12-28 20:00:00,,None
15,ShotOnPost,0.931999969,0.5,0.427210987,Mohamed Salah,a,SetPiece,2021,Head,Leicester,Liverpool,1,0,2021-12-28 20:00:00,,Rebound
15,SavedShot,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2021,LeftFoot,Leicester,Liverpool,1,0,2021-12-28 20:00:00,,Standard
31,SavedShot,0.955999985,0.357000008,0.069778003,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Leicester,Liverpool,1,0,2021-12-28 20:00:00,,None
80,MissedShots,0.866999969,0.650999985,0.024057601,Mohamed Salah,a,SetPiece,2021,LeftFoot,Leicester,Liverpool,1,0,2021-12-28 20:00:00,Trent Alexander-Arnold,Cross
5,SavedShot,0.861999969,0.482000008,0.321806997,Mohamed Salah,a,OpenPlay,2021,RightFoot,Chelsea,Liverpool,2,2,2022-01-02 16:30:00,Sadio Man√,Pass
25,Goal,0.961999969,0.357999992,0.297713012,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Chelsea,Liverpool,2,2,2022-01-02 16:30:00,Trent Alexander-Arnold,Chipped
35,BlockedShot,0.861999969,0.434000015,0.213810995,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Chelsea,Liverpool,2,2,2022-01-02 16:30:00,,TakeOn
56,SavedShot,0.730999985,0.615,0.0250808,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Chelsea,Liverpool,2,2,2022-01-02 16:30:00,,None
73,SavedShot,0.981999969,0.394000015,0.125363007,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leicester,2,0,2022-02-10 19:45:00,,TakeOn
74,SavedShot,0.885,0.439000015,0.363074005,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Leicester,2,0,2022-02-10 19:45:00,,TakeOn
77,ShotOnPost,0.858000031,0.33,0.067362502,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leicester,2,0,2022-02-10 19:45:00,Harvey Elliott,Pass
92,SavedShot,0.855,0.360999985,0.0587928,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leicester,2,0,2022-02-10 19:45:00,,None
4,MissedShots,0.950999985,0.362999992,0.071945697,Mohamed Salah,a,OpenPlay,2021,RightFoot,Burnley,Liverpool,0,1,2022-02-13 14:00:00,Andrew Robertson,Chipped
1,MissedShots,0.865999985,0.382000008,0.082266003,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Jordan Henderson,Pass
18,BlockedShot,0.913000031,0.248999996,0.0410771,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Joseph Gomez,TakeOn
19,BlockedShot,0.959000015,0.515,0.561291993,Mohamed Salah,h,FromCorner,2021,Head,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Virgil van Dijk,Aerial
42,MissedShots,0.856999969,0.252000008,0.025664899,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,,None
66,Goal,0.81,0.509000015,0.128068,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Alisson,Pass
71,MissedShots,0.904000015,0.327000008,0.067529596,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Thiago Alc√°ntar,Chipped
78,SavedShot,0.75,0.557999992,0.029441601,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Luis D√≠a,BallRecovery
85,MissedShots,0.805999985,0.392000008,0.057840999,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Norwich,3,1,2022-02-19 15:00:00,Luis D√≠a,Pass
14,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,,Standard
34,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,,Standard
45,BlockedShot,0.813000031,0.477999992,0.068814099,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,,Dispossessed
46,BlockedShot,0.875,0.430999985,0.259793997,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,Trent Alexander-Arnold,Pass
59,SavedShot,0.851999969,0.384000015,0.078791298,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,Trent Alexander-Arnold,Pass
61,MissedShots,0.871999969,0.464000015,0.134028003,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Leeds,6,0,2022-02-23 19:45:00,Curtis Jones,Pass
1,SavedShot,0.916999969,0.389000015,0.280544013,Mohamed Salah,h,SetPiece,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,Trent Alexander-Arnold,Chipped
11,MissedShots,0.878000031,0.392000008,0.067142501,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,,Rebound
43,MissedShots,0.85,0.67,0.0579933,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,,None
65,SavedShot,0.789000015,0.419000015,0.034455799,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,Jordan Henderson,Pass
66,SavedShot,0.815999985,0.509000015,0.077497996,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,Andrew Robertson,Pass
73,BlockedShot,0.765,0.67,0.0219,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,West Ham,1,0,2022-03-05 17:30:00,Luis D√≠a,HeadPass
29,MissedShots,0.83,0.457999992,0.046222098,Mohamed Salah,a,FromCorner,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,,None
40,SavedShot,0.878000031,0.404000015,0.029506201,Mohamed Salah,a,OpenPlay,2021,Head,Brighton,Liverpool,0,2,2022-03-12 12:30:00,Trent Alexander-Arnold,Chipped
42,SavedShot,0.963000031,0.639000015,0.177502006,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,Andrew Robertson,TakeOn
56,BlockedShot,0.878000031,0.415,0.142385006,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,,TakeOn
56,BlockedShot,0.856999969,0.367000008,0.072326802,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,,None
57,MissedShots,0.829000015,0.469000015,0.112156004,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,Luis D√≠a,Pass
60,Goal,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2021,LeftFoot,Brighton,Liverpool,0,2,2022-03-12 12:30:00,,Standard
58,MissedShots,0.805999985,0.412999992,0.0286496,Mohamed Salah,a,FromCorner,2021,LeftFoot,Arsenal,Liverpool,0,2,2022-03-16 20:15:00,,None
